MACsrc,ip_src,ip_dst,op,entropia_src,entropia_dst,cant_pkt_arp,cant_pkt_total
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39387837774,4.20654649434,3381,37653
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.3938924639,4.20605809375,3382,37654
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39342312803,4.2059969952,3383,37655
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39295397524,4.20593404779,3384,37659
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39296801584,4.205445899,3385,37660
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39249930627,4.20538140295,3386,37664
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39203077937,4.20531508034,3387,37670
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.39156243505,4.20553914882,3388,37671
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.3923063395,4.20537432378,3389,37672
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39183822191,4.20530645938,3390,37674
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39137028661,4.20523679082,3391,37678
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39090253352,4.20516532875,3392,37689
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39043496255,4.20509208371,3393,37702
78:e4:00:4d:cb:69,172.17.31.148,172.17.31.132,1,2.39171984882,4.20561713386,3394,37704
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.39283859182,4.20620159195,3395,37705
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.39394776166,4.20677679153,3396,37706
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.39504755503,4.20734292902,3397,37707
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.394579859,4.2072678375,3398,37721
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39459443533,4.20678232341,3399,37724
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.394608449,4.20629648563,3400,37732
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39414145083,4.20622021426,3401,37733
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39367463386,4.20614219354,3402,37742
ac:86:74:09:71:62,172.17.31.179,172.17.31.142,1,2.3943134234,4.20690492188,3403,37745
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39432732452,4.20641938539,3404,37746
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39386102005,4.20633983987,3405,37748
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39339489624,4.20625856602,3406,37752
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.392928953,4.20617557379,3407,37754
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39246319025,4.20609087306,3408,37755
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39199760791,4.20600447363,3409,37759
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3915322059,4.20591638519,3410,37769
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39106698412,4.20582661736,3411,37774
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39108212246,4.20534279902,3412,37775
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39109670272,4.20485866052,3413,37781
ac:86:74:09:71:67,0.0.0.0,0.0.0.0,2,2.39111072642,4.20437420338,3414,37782
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.39174657564,4.20459625385,3415,37783
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.39248416073,4.2053185165,3416,37784
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3920200032,4.20522797968,3417,37787
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.39265248802,4.20544611894,3418,37792
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.39338582994,4.20615545724,3419,37793
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39292197028,4.20606329127,3420,37798
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39293562627,4.20557961385,3421,37799
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39247220014,4.20548609145,3422,37803
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39200895248,4.20539093017,3423,37807
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39154588319,4.2052941392,3424,37822
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3910829922,4.20519572767,3425,37824
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39062027943,4.2050957046,3426,37826
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39063465378,4.2046131733,3427,37827
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39064847664,4.20413032691,3428,37829
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39066174951,4.20364716691,3429,37926
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39019997542,4.20354642057,3430,37936
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38973837868,4.20344408134,3431,37944
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38927695919,4.20334015801,3432,37952
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.16,1,2.39043651716,4.20337256504,3433,37958
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.39158551835,4.20422506416,3434,37959
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.1,1,2.39272420456,4.20406694239,3435,37961
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.152,1,2.39385280673,4.20482700197,3436,37963
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.3949715457,4.20566190577,3437,37965
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.3960806328,4.20648030229,3438,37966
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39609284762,4.20599837105,3439,37970
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.39719228406,4.20680090144,3440,37971
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.398282468,4.20758811028,3441,37975
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39829373795,4.20710592993,3442,37977
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.1,1,2.39937466014,4.20694677321,3443,37980
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.16,1,2.40044669771,4.20697694839,3444,37983
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.1,1,2.40151002261,4.20681663074,3445,37988
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.40152017092,4.20633500949,3446,37993
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.4010589537,4.20623077406,3447,37997
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.152,1,2.40211349319,4.20697552021,3448,37999
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.40165240109,4.20900146187,3449,38000
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.40119148471,4.20889516564,3450,38004
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.40073074399,4.21070087474,3451,38006
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.40027017884,4.21059265589,3452,38007
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39980978919,4.21225509886,3453,38009
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39934957496,4.21381116226,3454,38011
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39888953605,4.21528236647,3455,38013
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39842967241,4.21668293996,3456,38021
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39844135455,4.21620062008,3457,38027
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39798191632,4.2160899992,3458,38028
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39799330867,4.21560766516,3459,38031
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3975342953,4.21549580482,3460,38032
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39707545648,4.21683514272,3461,38034
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39661679214,4.2167215254,3462,38037
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39662839513,4.21623934395,3463,38042
ac:86:74:09:70:ff,0.0.0.0,0.0.0.0,2,2.39663946094,4.21575685883,3464,38043
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39618146952,4.21704287459,3465,38050
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39722625323,4.21772147398,3466,38054
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39676838644,4.21896008998,3467,38055
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.39802000146,4.2189870908,3468,38056
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39756219945,4.22018320993,3469,38058
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.39710457106,4.22039630323,3470,38060
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.39782830448,4.22023492898,3471,38061
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39737089267,4.22139218743,3472,38062
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39691365421,4.22127724029,3473,38063
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.3979490879,4.22194279043,3474,38064
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.39918609652,4.22196734341,3475,38070
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39872887949,4.22185100125,3476,38072
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39827183558,4.2229721107,3477,38073
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39781496471,4.2228541058,3478,38074
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39735826681,4.22394259041,3479,38078
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39737033598,4.22346132285,3480,38079
ac:86:74:07:88:d7,0.0.0.0,0.0.0.0,2,2.39738187175,4.22297975433,3481,38080
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39840821152,4.22363333491,3482,38081
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39795213525,4.2246912101,3483,38082
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39796320687,4.22420936524,3484,38083
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.39918567424,4.224232035,3485,38088
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39872991552,4.22526157368,3486,38093
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39874046827,4.22477964293,3487,38095
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39828512773,4.22578280365,3488,38102
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39782995886,4.22676117041,3489,38108
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39737496159,4.22664224272,3490,38109
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39692013583,4.22759706886,3491,38117
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.39799212295,4.22814480715,3492,38131
78:e4:00:4d:cb:69,172.17.31.148,172.17.31.132,1,2.39923739675,4.22865260431,3493,38133
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39878257592,4.22958464802,3494,38134
00:1c:26:15:7c:70,172.17.31.152,172.17.31.132,1,2.39985346452,4.23008447329,3495,38141
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39939875679,4.23099516829,3496,38149
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39940963008,4.23051346779,3497,38150
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39941997665,4.2300314721,3498,38156
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.40062700762,4.23005171103,3499,38157
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.40017286325,4.22993170712,3500,38160
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.40118771966,4.23057143045,3501,38161
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.40073370341,4.2314615079,3502,38162
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.40027985764,4.23133990984,3503,38166
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.4002900075,4.23085852314,3504,38169
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39983657615,4.23172939333,3505,38173
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39938331491,4.2316065358,3506,38176
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3989302237,4.23245903922,3507,38182
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.40012392887,4.23247728037,3508,38187
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39967091371,4.23331214833,3509,38190
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.142,1,2.40067715502,4.23404335013,3510,38195
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.40022426917,4.23486108996,3511,38205
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39977155303,4.2356626776,3512,38210
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39931900654,4.23553813481,3513,38221
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.40050016711,4.23555387667,3514,38225
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.40004769965,4.23633972863,3515,38226
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39959540165,4.23621382802,3516,38227
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39960659485,4.23573367161,3517,38229
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39915470818,4.23650450305,3518,38232
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39916562165,4.23602408902,3519,38238
ac:86:74:09:71:67,0.0.0.0,0.0.0.0,2,2.39917601484,4.23554338473,3520,38239
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.40034489943,4.23555763297,3521,38245
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.40035455537,4.23507688861,3522,38246
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39990347537,4.23583327042,3523,38247
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.39945256371,4.23604132484,3524,38254
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.40016733494,4.2358828153,3525,38255
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39971663273,4.23662503215,3526,38256
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39926609858,4.23649911079,3527,38257
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39881573244,4.23702673364,3528,38260
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39836553423,4.23775515336,3529,38261
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39791550387,4.23762776367,3530,38266
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39746564128,4.23814710814,3531,38270
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3970159464,4.23886217252,3532,38271
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39656641915,4.23937339971,3533,38281
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39611705945,4.24007557095,3534,38283
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39566786723,4.24076545523,3535,38287
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.3956798007,4.24028608591,3536,38288
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39523101481,4.24096409582,3537,38290
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39524267115,4.24048449905,3538,38291
ac:86:74:09:71:62,172.17.31.179,172.17.31.54,1,2.39586401206,4.24210812727,3539,38292
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39541569828,4.24277407142,3540,38293
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39496755121,4.24264533638,3541,38294
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39497910627,4.24216559585,3542,38297
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39453136398,4.24203575075,3543,38298
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39408378803,4.24269041995,3544,38299
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.39470232519,4.24289412437,3545,38310
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.39541314258,4.24357071203,3546,38311
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39496583984,4.24343949972,3547,38312
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39451870308,4.24408279213,3548,38313
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39407173222,4.24471541219,3549,38318
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.3936249272,4.24521696728,3550,38324
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39317828794,4.24583898254,3551,38351
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39273181437,4.24633278249,3552,38386
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39228550641,4.24681916752,3553,38664
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39183936399,4.24743064791,3554,38878
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39283324427,4.24805179753,3555,38882
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39238722736,4.24791911899,3556,38886
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39194137579,4.24852045879,3557,38901
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39292785861,4.24913122974,3558,38912
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.152,1,2.3939071446,4.24984087048,3559,38923
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39346138426,4.24970673546,3560,38932
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39301578899,4.25029793054,3561,38935
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.3939879268,4.25089832742,3562,38936
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39400146442,4.25042082606,3563,38939
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3935562348,4.25028558255,3564,38941
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39356949615,4.24980808358,3565,38948
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39312466577,4.25038979349,3566,38949
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39408945402,4.25098048363,3567,38965
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3936447556,4.25155277949,3568,38973
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39320022142,4.2514164322,3569,38986
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39321351529,4.25093918921,3570,38991
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39276937917,4.25150257207,3571,39027
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39232540693,4.25136515705,3572,39031
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39188159852,4.25184259373,3573,39033
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.39143795385,4.2523970007,3574,39056
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39099447286,4.25225826103,3575,39058
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.39055115546,4.2527284299,3576,39059
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.39150869301,4.2533087769,3577,39068
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3910655081,4.25385420451,3578,39070
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.3906224866,4.25431703889,3579,39087
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.39017962842,4.25417699926,3580,39093
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.38973693349,4.25471384268,3581,39094
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38929440174,4.25457248129,3582,39099
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3888520331,4.25510108597,3583,39108
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38840982749,4.25495841251,3584,39152
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.38796778485,4.25547894805,3585,39158
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.3875259051,4.25599156822,3586,39163
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.38708418816,4.25649642558,3587,39179
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38710053137,4.2560215254,3588,39180
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3866592077,4.25587785481,3589,39181
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38667527434,4.25540295883,3590,39191
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.123,1,2.38623434342,4.25590042528,3591,39192
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.3857935747,4.25635577705,3592,39194
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38535296809,4.25621112801,3593,39195
ac:86:74:09:71:62,172.17.31.179,172.17.31.150,1,2.38596830048,4.25756225445,3594,39200
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38552791893,4.25801051997,3595,39204
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38554433555,4.25753583888,3596,39205
ac:86:74:09:70:ff,0.0.0.0,0.0.0.0,2,2.3855602478,4.25706088002,3597,39206
ac:86:74:09:71:62,172.17.31.179,172.17.31.150,1,2.38617259347,4.25835323621,3598,39208
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.38573289595,4.25855207686,3599,39209
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.38643820398,4.25839760293,3600,39210
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38599870522,4.25883909559,3601,39220
ac:86:74:09:71:62,172.17.31.179,172.17.31.147,1,2.38660802406,4.26012996804,3602,39222
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38616875039,4.26056460111,3603,39224
ac:86:74:09:71:62,172.17.31.179,172.17.31.142,1,2.38677525511,4.26126723919,3604,39225
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.38791951751,4.26128124537,3605,39226
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38748038479,4.26170927908,3606,39239
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38704141279,4.26156378157,3607,39251
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38660260143,4.26141700006,3608,39410
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38616395065,4.2618388226,3609,39778
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38618047221,4.26136517428,3610,39822
ac:86:74:07:88:d7,0.0.0.0,0.0.0.0,2,2.38619649269,4.26089125039,3611,39823
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38575845745,4.26130714805,3612,39825
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38577420563,4.26083307652,3613,39826
f8:d1:11:74:5e:82,172.17.31.54,172.17.31.1,1,2.38753036971,4.26067867832,3614,39869
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38709246749,4.26053173229,3615,39872
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.3866547251,4.26038351644,3616,39896
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38621714247,4.26079357796,3617,39897
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38577971952,4.26064413688,3618,39898
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38534245619,4.26104825753,3619,39899
ac:86:74:09:71:62,172.17.31.179,172.17.31.145,1,2.38594565216,4.26228414054,3620,39906
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.57,1,2.38550861257,4.26268203075,3621,39909
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.38655186909,4.26320701742,3622,39930
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.38758685122,4.26372401579,3623,39931
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38760265878,4.26325128249,3624,39978
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38761796987,4.26277827688,3625,39988
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38763278575,4.26230500019,3626,39991
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38719647093,4.26215505517,3627,39994
ac:86:74:09:70:fa,172.17.31.178,172.17.31.158,1,2.38879351948,4.26356221211,3628,39996
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.152,1,2.38973734731,4.26424988356,3629,40002
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38930095051,4.26409841533,3630,40021
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38886471224,4.2639457056,3631,40057
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38887922257,4.26347290651,3632,40067
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38889324067,4.26299983861,3633,40071
ac:86:74:09:71:67,0.0.0.0,0.0.0.0,2,2.38890676779,4.2625265031,3634,40072
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38847136405,4.26237340322,3635,40074
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38848462677,4.26190008283,3636,40075
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.38804960595,4.26209658825,3637,40076
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.3887477421,4.26194406,3638,40077
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.62,1,2.38831291544,4.26179030356,3639,40087
