MACsrc,ip_src,ip_dst,op,entropia_src,entropia_dst,cant_pkt_arp,cant_pkt_total
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.47023257656,5.10910673685,1953,4940
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.101,1,5.47048047503,5.11011238874,1954,4942
ec:88:92:34:39:0c,10.2.201.79,10.2.203.254,1,5.47120575898,5.10833342151,1955,4948
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.47177053767,5.10837613234,1956,4952
00:27:0e:33:8a:00,10.2.6.9,10.2.6.205,1,5.47276143275,5.1075561184,1957,4955
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.245,1,5.47173505984,5.11126905788,1958,4959
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.47070597355,5.11497858283,1959,4960
9c:b7:0d:da:01:ac,10.2.202.141,10.2.203.101,1,5.47093212302,5.11593130999,1960,4961
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.47146243363,5.11595829139,1961,4964
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.47043207736,5.11864151175,1962,4965
5c:b5:24:ba:e3:41,0.0.0.0,10.2.200.245,1,5.47036491361,5.12132237291,1963,4967
fc:c8:97:e3:fd:63,10.2.202.57,10.2.203.254,1,5.47149606741,5.11954806065,1964,4973
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.195,1,5.47046431025,5.12184231302,1965,4974
f8:f1:b6:8d:32:8a,10.2.200.20,10.2.203.254,1,5.47187387379,5.12006912726,1966,4975
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.177,1,5.47083966772,5.12274530437,1967,4977
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.46980285745,5.12503555343,1968,4979
fc:c8:97:e3:fd:63,10.2.202.57,10.2.203.254,1,5.47085989468,5.12326340755,1969,4982
5c:b5:24:ba:e3:41,0.0.0.0,10.2.200.245,1,5.47078041332,5.12555181253,1970,4983
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.47022036429,5.12577697219,1971,4985
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.46918345919,5.12781393139,1972,4990
5c:b5:24:ba:e3:41,0.0.0.0,10.2.200.245,1,5.46909143598,5.12984919656,1973,4991
fc:c8:97:e3:fd:63,10.2.202.57,10.2.203.254,1,5.47008147761,5.12807980213,1974,4994
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.46951678879,5.12828731311,1975,4996
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.46847985058,5.12998886944,1976,4999
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.4688885099,5.13056874322,1977,5001
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.20,1,5.46857635327,5.13284715614,1978,5011
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.46800752608,5.133036359,1979,5018
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.121,1,5.46697098021,5.1367033181,1980,5023
18:00:2d:00:e4:dd,10.2.202.29,10.2.203.254,1,5.46796117245,5.13493814772,1981,5024
f0:5a:09:59:4a:a3,10.2.202.195,10.2.203.254,1,5.4714561831,5.13317398149,1982,5025
5c:b5:24:ba:e3:41,10.2.200.245,10.2.200.245,1,5.47494803585,5.13501613264,1983,5029
00:11:85:fe:47:cf,10.2.7.249,10.2.7.15,1,5.47600000803,5.1376681042,1984,5073
ec:88:92:34:39:0c,10.2.201.79,10.2.203.254,1,5.47667984337,5.1359051875,1985,5077
f0:5a:09:59:4a:a3,10.2.202.195,10.2.203.254,1,5.47915784026,5.13414327349,1986,5079
18:00:2d:00:e4:dd,10.2.202.29,10.2.203.254,1,5.48008052971,5.13238236226,1987,5082
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.47904110743,5.13422210639,1988,5084
f0:5a:09:59:4a:a3,10.2.202.195,10.2.203.254,1,5.48113574356,5.13246252274,1989,5094
18:00:2d:00:e4:dd,10.2.202.29,10.2.203.254,1,5.48200131989,5.130703941,1990,5095
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.48142616579,5.13088099179,1991,5096
5c:b5:24:ba:e3:41,10.2.200.245,10.2.200.245,1,5.48389650145,5.13257342114,1992,5101
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.48373697869,5.13338551993,1993,5103
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.48356505831,5.1341971672,1994,5104
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.48338098536,5.13500836346,1995,5105
5c:b5:24:ba:e3:41,10.2.200.245,10.2.203.254,1,5.48546864122,5.13325484326,1996,5106
e8:40:f2:e2:54:b8,10.2.7.16,10.2.7.254,1,5.48893408125,5.13689665475,1997,5110
00:16:3e:0b:46:a0,10.2.0.5,10.2.7.16,1,5.49239641395,5.13891100193,1998,5111
9c:6c:15:c9:be:68,10.2.201.28,10.2.203.254,1,5.49447751099,5.13715812281,1999,5113
00:1b:21:7f:6c:fd,10.2.7.254,10.2.7.205,1,5.49415351969,5.13731837272,2000,5121
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.49474659679,5.1373756455,2001,5124
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.205,1,5.49416492883,5.13753634711,2002,5129
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.4947220994,5.13758058285,2003,5131
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.49524477903,5.13761180147,2004,5142
00:27:0e:38:3c:b5,10.2.6.4,10.2.6.250,1,5.4970758835,5.13831268935,2005,5147
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.4,1,5.49750363059,5.14094186611,2006,5148
00:27:0e:33:89:00,10.2.6.11,10.2.6.249,1,5.49817322456,5.14124119228,2007,5150
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.134,1,5.49713849645,5.144863024,2008,5151
00:27:0e:38:3c:85,10.2.6.18,10.2.6.205,1,5.49748368511,5.14406075912,2009,5152
4c:ed:de:26:38:f2,0.0.0.0,192.168.0.107,1,5.49737854049,5.14767829899,2010,5157
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.50081894581,5.15129259802,2011,5177
4c:ed:de:26:38:f2,0.0.0.0,192.168.0.107,1,5.50069917114,5.15390962508,2012,5178
f0:72:8c:20:7c:a8,10.2.202.219,10.2.203.254,1,5.50413522127,5.15216537621,2013,5183
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.50657516644,5.15478008297,2014,5186
4c:ed:de:26:38:f2,0.0.0.0,192.168.0.107,1,5.50644027062,5.15701791598,2015,5200
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.50850291413,5.15925388408,2016,5208
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.107,1,5.51032082058,5.16124494324,2017,5218
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51195664153,5.16323438355,2018,5238
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51344731599,5.16504165846,2019,5244
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.51241163088,5.16658409724,2020,5358
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51378177961,5.16824489538,2021,5383
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.51357041854,5.16847889747,2022,5388
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.51405317643,5.16848831355,2023,5390
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.51346895617,5.16849807267,2024,5392
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.51327119509,5.16925343451,2025,5397
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.51306191097,5.17000840234,2026,5398
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.51284132178,5.17076297656,2027,5399
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.51329406581,5.17076029563,2028,5401
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.126,1,5.51226244981,5.17335178519,2029,5403
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.98,1,5.51122845997,5.1769262935,2030,5404
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51249412729,5.17845838537,2031,5405
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.51286223786,5.1789908836,2032,5406
00:11:85:fe:47:cf,10.2.1.249,10.2.1.3,1,5.51365834332,5.18120330676,2033,5410
c8:d1:0b:4f:b0:82,10.2.200.2,10.2.203.254,1,5.51445401487,5.1794699109,2034,5413
e0:69:95:eb:35:34,10.2.1.11,10.2.1.230,1,5.51487730472,5.17945296582,2035,5418
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51605100816,5.18088022221,2036,5422
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51714505047,5.18221766251,2037,5424
00:27:0e:38:3c:e6,10.2.6.21,10.2.6.249,1,5.51831718458,5.18248440475,2038,5425
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.51825592305,5.18260258958,2039,5428
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.51927747798,5.18385951913,2040,5429
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.51906022305,5.18407306295,2041,5431
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52001675902,5.1852579645,2042,5437
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.51978846973,5.18545449153,2043,5446
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52068551804,5.18657399489,2044,5449
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.5202171692,5.1865449539,2045,5452
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.51963686155,5.18654081545,2046,5454
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52047943534,5.18760038107,2047,5456
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.52040611317,5.18770397485,2048,5461
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52119784137,5.18870841148,2049,5464
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52096081187,5.18888862422,2050,5479
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.52048767483,5.18884867815,2051,5490
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.5199040985,5.18883315324,2052,5491
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52064901636,5.18978621625,2053,5495
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.17,1,5.52016976725,5.19234550449,2054,5502
00:27:10:b6:65:e0,10.2.201.6,10.2.203.254,1,5.5225673813,5.19063052623,2055,5506
34:cd:be:cd:fa:e1,10.2.200.126,10.2.203.254,1,5.52593576715,5.18891647315,2056,5508
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52568849919,5.18908242152,2057,5509
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52638665999,5.18998798433,2058,5514
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.52589961909,5.1899387094,2059,5515
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.52531160814,5.18991336597,2060,5517
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52596875537,5.19077444899,2061,5537
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.9,1,5.52495144743,5.19209941228,2062,5545
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.52445963376,5.19203910223,2063,5550
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.52386809522,5.19200229885,2064,5552
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52448719009,5.19282093697,2065,5559
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52423383836,5.19297180279,2066,5563
00:27:0e:38:3c:9d,10.2.6.5,10.2.6.249,1,5.52584089901,5.19322156554,2067,5565
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.52562104025,5.19392903222,2068,5570
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.52539048409,5.19463615221,2069,5571
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.52514942431,5.19534292585,2070,5572
00:1d:e0:96:f9:5d,10.2.203.136,10.2.203.254,1,5.52849723169,5.19364300211,2071,5573
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.3,1,5.5288908755,5.19618427244,2072,5623
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.52839525217,5.19611442353,2073,5625
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.52887631424,5.19606760148,2074,5627
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.255,1,5.52786472802,5.19768930791,2075,5675
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.52831602787,5.19763104937,2076,5676
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52897203915,5.19684877968,2077,5677
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.52889190094,5.19694235614,2078,5678
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.5294725604,5.19771922337,2079,5680
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.5289731248,5.19764020027,2080,5682
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.52838333511,5.19757259117,2081,5683
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52812474505,5.19771029733,2082,5702
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52867134471,5.19845016597,2083,5707
38:60:77:2f:f8:ca,10.2.2.18,10.2.2.230,1,5.52909433527,5.19837227414,2084,5708
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52971165595,5.19759135716,2085,5709
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.193,1,5.52870507771,5.2010771104,2086,5710
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52843813725,5.20119975684,2087,5715
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52895202022,5.2019032778,2088,5724
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.193,1,5.527944684,5.20442555793,2089,5726
00:27:0e:38:35:98,10.2.6.14,10.2.6.249,1,5.52940093178,5.2046574733,2090,5727
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52998198739,5.20387385416,2091,5728
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.52970643188,5.20398215298,2092,5729
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.52920687043,5.20389415343,2093,5738
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.52861842248,5.2038065671,2094,5739
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52916561236,5.20302227607,2095,5745
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.5286606875,5.20332775177,2096,5748
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.52900585974,5.20382806609,2097,5758
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52952030899,5.20304200729,2098,5759
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.53000334286,5.2037118339,2099,5763
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.52900086833,5.20531882377,2100,5766
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.1,1,5.52799617164,5.20878093385,2101,5769
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52845037124,5.20941684653,2102,5770
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52893430151,5.20862779996,2103,5771
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.529359697,5.20923401113,2104,5779
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.114,1,5.52835456388,5.21268898633,2105,5781
6c:f0:49:19:dd:f9,10.2.0.250,10.2.0.254,1,5.52942974512,5.21460011677,2106,5783
00:50:fc:98:0f:ee,10.2.6.15,10.2.6.249,1,5.52997734526,5.21481417825,2107,5785
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.52947161344,5.21509772986,2108,5786
00:50:fc:98:0f:ee,10.2.6.15,10.2.6.250,1,5.52998673672,5.21573081152,2109,5788
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.15,1,5.53035871007,5.21822827578,2110,5789
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.53075694669,5.21880171545,2111,5792
00:27:0e:38:3c:85,10.2.6.18,10.2.6.249,1,5.53107914346,5.21899863455,2112,5793
00:1b:21:7f:6c:fd,10.2.5.254,10.2.5.205,1,5.53080258747,5.21909158528,2113,5803
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.53117476389,5.21963746698,2114,5809
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.53017331348,5.22101838559,2115,5811
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.114,1,5.52916970584,5.22350820582,2116,5817
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.529517847,5.22402597706,2117,5818
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52997306343,5.22323667918,2118,5820
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.52896853177,5.2245292515,2119,5823
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52939585725,5.22373734351,2120,5825
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.52838980272,5.22495336922,2121,5826
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52871480892,5.22544565732,2122,5827
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.1,1,5.52770729944,5.22792742756,2123,5831
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52800953443,5.22839422838,2124,5832
00:27:0e:38:36:c6,10.2.6.7,10.2.6.205,1,5.52841074158,5.22760023428,2125,5833
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.52740241244,5.22874520817,2126,5835
4c:ed:de:26:38:f2,192.168.0.107,192.168.0.1,1,5.52768270863,5.22918853019,2127,5837
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.52718214948,5.22945122234,2128,5838
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.52694496311,5.22967966611,2129,5839
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.51,1,5.52593716895,5.23309248976,2130,5849
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.114,1,5.524927336,5.23520966075,2131,5864
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.52468224086,5.23541952901,2132,5866
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.5236712944,5.23688408413,2133,5877
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.1,1,5.5226583464,5.23796141081,2134,5883
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.52240552283,5.23815455525,2135,5884
4c:ed:de:26:38:f2,0.0.0.0,10.2.203.51,1,5.52229774594,5.24061939544,2136,5885
4c:ed:de:26:38:f2,10.2.203.51,192.168.0.1,1,5.52556467663,5.24103574616,2137,5886
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.52789341332,5.23938817243,2138,5892
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.529867372,5.23774141703,2139,5903
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.53161072392,5.23609548026,2140,5908
00:27:0e:38:37:82,10.2.6.19,10.2.6.249,1,5.53215939858,5.23627517428,2141,5912
4c:ed:de:26:38:f2,0.0.0.0,10.2.203.51,1,5.53203701306,5.23838345548,2142,5913
4c:ed:de:26:38:f2,10.2.203.51,192.168.0.1,1,5.53360775362,5.2387798515,2143,5914
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.53334381969,5.23895898448,2144,5932
4c:ed:de:26:38:f2,0.0.0.0,10.2.203.51,1,5.53320998363,5.24083546427,2145,5939
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.53464355711,5.23919353918,2146,5954
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.51,1,5.53596359087,5.2408990033,2147,5955
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.230,1,5.5354631974,5.24080316271,2148,5961
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.5348980337,5.24070772386,2149,5962
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.53612085548,5.23906913519,2150,5968
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.53644699195,5.23953337102,2151,5979
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.208,1,5.53543898913,5.24123627451,2152,5984
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.5365768101,5.23959963354,2153,5989
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.5363061333,5.23976544825,2154,5998
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.48,1,5.53529732874,5.24121990649,2155,6012
00:1b:21:7f:6c:fd,10.2.2.254,10.2.2.230,1,5.53473005758,5.24111662175,2156,6026
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.34,1,5.53372035468,5.24224855849,2157,6037
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.5347834518,5.24061577093,2158,6041
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.18,1,5.53513535069,5.24271072467,2159,6053
00:27:0e:38:3c:85,10.2.6.18,10.2.6.250,1,5.53544033785,5.24330298896,2160,6054
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.1,1,5.53443024838,5.24539537862,2161,6072
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.53,1,5.53341825447,5.2487603725,2162,6078
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.125,1,5.53240437338,5.25212256348,2163,6089
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.114,1,5.53138862222,5.2539823654,2164,6094
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.53132485852,5.25405980088,2165,6095
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.82,1,5.53030806111,5.2554081869,2166,6098
00:27:0e:33:8a:00,10.2.6.9,10.2.6.249,1,5.53118825085,5.25556971863,2167,6099
00:1b:21:7f:6c:fd,10.2.203.254,10.2.203.1,1,5.53016998797,5.25742572836,2168,6101
38:60:77:12:cf:c7,10.2.1.3,10.2.1.254,1,5.53339497957,5.25754339872,2169,6113
00:16:3e:0b:46:a0,10.2.0.5,10.2.1.3,1,5.53569564635,5.25939740149,2170,6114
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.5356191343,5.25946093738,2171,6115
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.99,1,5.53459887038,5.2628070287,2172,6117
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.69,1,5.53357680567,5.26615034598,2173,6122
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.99,1,5.53255295639,5.26857092973,2174,6126
84:63:d6:a1:b9:fc,10.2.202.221,10.2.203.254,1,5.53427778286,5.26694299685,2175,6131
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.99,1,5.53325214862,5.26901468611,2176,6141
e8:40:f2:e2:54:b8,10.2.7.16,10.2.7.249,1,5.53554761816,5.27143153252,2177,6157
e8:40:f2:e2:54:b8,10.2.7.16,10.2.7.254,1,5.53749468745,5.27384646388,2178,6161
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.99,1,5.53646690546,5.27568806804,2179,6176
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.99,1,5.53543738906,5.2773610717,2180,6181
6c:f0:49:19:dd:f9,10.2.7.250,10.2.7.2,1,5.53665205452,5.27919998263,2181,6188
00:1b:21:7f:6c:fd,10.2.0.254,10.2.0.205,1,5.5365663564,5.27924474938,2182,6191
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.53607765001,5.27947781349,2183,6206
b8:af:67:a1:ea:9e,10.2.0.187,10.2.0.187,1,5.53638615513,5.27990380938,2184,6211
00:1b:21:7f:6c:fd,10.2.203.254,10.2.201.114,1,5.53535758369,5.28157256826,2185,6213
00:27:0e:33:8a:00,10.2.6.9,10.2.6.205,1,5.53618275869,5.28079147979,2186,6215
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.244,1,5.53515287959,5.284109409,2187,6224
00:1b:21:7f:6c:fd,10.2.203.254,10.2.200.15,1,5.53412131285,5.28742460686,2188,6230
00:1b:21:7f:6c:fd,10.2.1.254,10.2.1.205,1,5.53363021499,5.28763862637,2189,6231
00:1b:21:7f:6c:fd,10.2.203.254,10.2.202.251,1,5.53259797273,5.28852951774,2190,6232
00:27:0e:38:3c:d6,10.2.6.3,10.2.6.205,1,5.53297981283,5.28774496262,2191,6234
cc:c3:ea:da:ef:e3,10.2.200.244,10.2.203.254,1,5.53617662769,5.28612503153,2192,6246
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.53716632796,5.28450587812,2193,6250
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.7,1,5.53720559394,5.28690205321,2194,6255
4c:ed:de:26:38:f2,10.2.203.51,10.2.203.254,1,5.53813468906,5.28528362304,2195,6260
ec:88:92:be:fb:66,10.2.200.53,10.2.203.254,1,5.54132453157,5.28366597075,2196,6261
6c:f0:49:19:dd:f9,10.2.6.250,10.2.6.7,1,5.54165536919,5.28549342061,2197,6263
00:27:0e:38:36:c6,10.2.6.7,10.2.6.250,1,5.54203396665,5.28604007408,2198,6264
e0:69:95:e4:bd:3b,10.2.3.7,10.2.3.254,1,5.54521858006,5.28934110127,2199,6273
00:16:3e:0b:46:a0,10.2.0.5,10.2.3.7,1,5.54714837498,5.29138720413,2200,6274
00:11:85:fe:47:cf,10.2.0.249,10.2.0.64,1,5.54694176638,5.29201696049,2201,6280
00:11:85:fe:47:cf,10.2.0.249,10.2.0.65,1,5.54672556309,5.29264644254,2202,6281
00:11:85:fe:47:cf,10.2.0.249,10.2.0.67,1,5.54649993072,5.29327565051,2203,6282
c8:1e:e7:43:b7:98,10.2.201.222,10.2.203.254,1,5.54967678021,5.29166163432,2204,6311
00:1b:21:7f:6c:fd,10.2.3.254,10.2.3.205,1,5.54969890872,5.29192730242,2205,6312
e0:69:95:eb:35:34,10.2.1.11,10.2.1.249,1,5.55010002306,5.29239588017,2206,6316
f4:f1:e1:92:85:d6,10.2.201.125,10.2.203.254,1,5.55327181239,5.29078435848,2207,6317
6c:f0:49:19:dd:f9,10.2.3.250,10.2.3.249,1,5.55456525056,5.29282476649,2208,6320
00:11:85:fe:47:cf,10.2.7.249,10.2.7.24,1,5.555484752,5.29611074267,2209,6321
00:11:85:fe:47:cf,10.2.2.249,10.2.2.11,1,5.55652853416,5.29848906326,2210,6324
00:1b:21:7f:6c:fd,10.2.4.254,10.2.4.205,1,5.55626353606,5.29862651344,2211,6325
00:11:85:fe:47:cf,10.2.7.249,10.2.7.19,1,5.55712749388,5.30100213642,2212,6326
00:11:85:fe:47:cf,10.2.2.249,10.2.2.3,1,5.55810470238,5.30303479215,2213,6327
